Video ID,User ID,Comment
DW,UCUHi9wjK28dhPok_DnP5Nig,"Wow I can&#39;t imagine how people can be this sensitive? Like really he was expressing gratitude and even says &quot;My hearts go out to you!&quot; Really? How do you expect to shame him for that! First of all his fingers are not touching when pressing on his chest and putting his hand up, His hand was also tilted differently from the actual salute, so I personally don&#39;t understand this at all. Yes it can be confused with the actual thing itself but is not the same.  If I didn&#39;t support this party I would agree its not the same thing as the actual salute. Do your research, don&#39;t go straight to the point, and stop following people that say this is a  certain salute and follow them when you can clearly see this isn&#39;t it. Elon loves America, Loves freedom and is anti-communist. Stop being sensitive."
DW,UCywmZZwLDH8QsFv-jjMeQ8Q,"unsubscribed, you are not being honest, shame on you&amp;"
DW,UCU0JmqN_biuSZsQUYz4zICQ,SPINELESS 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
DW,UCD5wut9xOF7KZjyVLtFtw7g,First of all people like me that haven&#39;t seen it would like to see it without commentators talking over him as they show just a second of the entire clip. I&#39;m sorry but you all are grabbing at straws anything to make Trump look bad. Well you all need to quit your not good reporters and your videos suck.
DW,UCR5P3KDwWvkNXzPTHu3xJ5A,this looks more like a roman salute
DW,UCXdCIjTegCTFeGKqlckHlcw,Since people are always wanting to change the meaning of something’s like the “rainbow” for instance. We’ll just say he meant something different by that gesture.
DW,UCRRYrbIX2sh0e1u_x4SRp9A,I took it that he was extending his heart to everybody. I think we’ve gotten a little bit touchy and we’re reaching just a little bit.😮
DW,UCuQVMSS49Pp5fm8DR0BdgRw,"Welcome, american dictators..."
DW,UCbjzQ1U-iYJU605cwbyDSIQ,Seems like the usual media storm in a tea cup
DW,UC-mpDYHsHTAbWqcOxeB2zGA,He did it in front of thausands of people and millions saw it in the internet and the media still denies it😂
DW,UCrUMUKOk3kWzWbwDCWSpIbQ,There is the American dream at the white houses
DW,UCY9-0tFyb5LIk5_jGkmPQSw,We did a similar salute when we received the medal for winning our school athletic events.
DW,UCy8VAk9MNqTqipZxdwPDivQ,"Give the guy a break he’s running three billion dollar companies spacex,Tesla and twitter you gotta cut him some slack and not be SO soft and sensitive"
DW,UCUgcX86uDgwJVT0cFU0wBIg,The woke got of on this.😂😂😂😂😂 Take a look at others that have done this in politics.
DW,UC1XZAtCELpK2h38WQd7nS4w,he just missed the apertheid ... that&#39;s all ... relax guys...
DW,UC_yZegoWKaKE6Ilh20dF0Nw,He’s a charlatan
DW,UCFu_9dJlmftFuvhw-u3Q92g,garbage! this is garbage! I used to like him. He lies
DW,UCjvPQN3xl8jvhmq382SuuKg,"He just changed the gesture a little little bit - and this guys know exactly how to be JUST under the radar to say it wasn’t this and that - we have that with the AFD all the time, they do things just under the line to slowly shift the trashold. hat doesn’t change what they think and what they plan to do 😢"
DW,UC7TfcfirT4xmMCXXhYoOJKQ,One thing you won’t see him throwing paper towels anymore!!!!😊
DW,UCzoatZVsdxhjKA0rx2tUHvw,You see it.
DW,UCuzGGN9Oj8uxYdumf9nmnEQ,These comments are exactly why Trump won again. Y&#39;all are disconnected from reality
DW,UCzUDPRQp2wCaoO79kUpp-nA,Cookie Lyons did that first “To the Empire!” 😁
DW,UCq4eSZfG68KBVc_oeqIcVdg,This is insanity running amuck we are fuction. Pray
DW,UCSLjds4gTJVS83-qEdgFKZw,As a minimum it was dumb and inappropriate.
DW,UCWL49IzOFZVFdaGNhQFZmEw,We ALL saw it. We ALL know what it means.
DW,UCbV5g494-IsN6FppJEiv-iQ,He literally said my heart goes out to you. He put his hand over his heart and outwards.
DW,UCKZSgNaC0jVuDbrWhPh8iIQ,Yeah in Germany you&#39;d have to do the ACTUAL salute though. LEFT ARM FORWARD PALM DOWN not right arm to the side palm up saying my heart goes to you.<br>Not too mention the actual newtzies were left wing AF and the AfD are center right being attacked by the left so yeah.<br>Musk is right there and I only see antisemitism coming from the left where it always come from.<br>You can&#39;t gaslight us anymore
DW,UCem6LBX9g-iiLr3x87BL7pQ,Super based
DW,UCxdxUL7TiXQ9hUERMjlPwBQ,😮🎉😊😅😂❤🎉wow I LOVE ELON MUSK HE&#39;S VERY VERY VERY HAPPY. AND LOVES HIS BEAUTIFUL ROCKETS 🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀👩‍🚀👨‍🚀👩‍🚀👨‍🚀👩‍🚀👨‍🚀👩‍🚀👨‍🚀👨‍🚀👨‍🚀👨‍🚀🚀🚀🚀🚀ROCKET MAN ELON MUSK 🙋‍♀️🧧🌟🌠🌎☮️✌️👍✊👊🌍🇺🇲🇺🇸🇺🇲🇺🇸🇺🇲🌍🌍🌍❤️♥️
DW,UCGLwIRp0cQT5UYlYn6QwYIw,It&#39;s very possible he might go bankrupt my opinion
DW,UCW1fMQv6oYDrNOdTRx4wcxg,He did this because he has autism. I would know because my sister has autism and it helps them restrain them from getting over stimulated as you can see in his face hope this helps
DW,UCiGlN4xAI0S5IImIYUxoGUg,I can’t believe people did this to us. I really can’t believe people voted this in.
DW,UCpuBqLb83NLkb19bZosrlzw,man are people really having a meltdown over a GESTURE 😭😭😭
DW,UCeNI7qXBP8VrlP1TZKlGiPw,Did you also hear what he said right after???<br>I rest my case!
DW,UCZ9ViO7uwH98Fd2OG9D1khw,Wow
DW,UCU_5BiV6uzeP-hksWSDX58w,"Ok, you could play the audio so you have context. HELLO!"
DW,UCH8T8AXV-ZkuDVVvrZc95dw,&quot;My heart goes out to you&quot; . . . Yep. Definitely earth shaking!
DW,UCW5rfPte01UADF_gb7dz8Xg,Y’all are asking IF he did it and should be asking WHY he did it?!
DW,UCFDvc8reEXmSYn57-DJ9z9Q,"Of course all you libs are crying. First of all play the audio of what he is saying instead of just talking about it. Second of all he is just thanking from the bottom of his heart to everyone. What he is gesturing is that he pouring his heart to all his supporters. Third don’t all you libs have anything better to do? I get you  cry babies are mad that you lost and all but seriously is this all you got? You guys are a joke. Play the complete video with sound. 😂 It might resemble a natzi salute but let me tell you, it is not a natzi salute."
DW,UCKxs-Xl7eVMbnziXQRLeB6w,"Yep, you caught him! Good job detective dipshi!"
DW,UCoHpmajQ8RoG-1dDW85BxBw,He knew exactly what he was doing
DW,UCUSON0hsa5BnYrVna3H8fKA,"He did it and said, &quot;My heart goes out to you.&quot;  Soooo..... changes everything when given context."
DW,UC5l2V8ilUbXgyozqFZNuE6A,I hope it was not intentional and was just his goofy character.
DW,UCfE1FhAPmixNmvCZDQfuNeg,"If I had a Tesla, I’ll sale it asap. He is a disgrace and crazy man. He and this administration is ashamed and joke"
DW,UClj_4Cns8rV21y4OQgzKKgw,People should look up “Afrikaner Weerstands Beweging” 😌
DW,UCJ4XswE8RDmfqHYA7K_goMw,It was actually a salute used on a Star Trek episode circa 1968. That&#39;s all. He&#39;s a huge fan people.
DW,UC1UziHVbekp5TTQZ7SGuqWg,His supporters don’t care they feel the same way .
DW,UCMEz_wmudtYw1eL4fvtY17Q,How do you not know the history behind the salute. I dont care if your awkward you know what it means.
DW,UCqo8qtOHoB1E-lWjZf6LZNw,Elon Musk the next president USA
DW,UCOz-aYDRaPcCW6N9KfC1YjQ,"The american salute, many forgot they did this under the flag in schools."
DW,UC3sc1N1EoEyU_Y66Ct_DzJw,"O único insulto que os esquerdistas conseguem dirigir à direita é chamar de nazista ou fascista, que são ideologias de esquerda. Não é um baita paradoxo, xingar alguém do que se é?"
DW,UClEijqP8xpK2LoJO6GqXPIA,"I think he clicked his heels together twice also. Come on people, the man is autistic and was highly excited. My grandson has high-functioning autism and when highly excited at his music concerts he raises his arm just like this. No excuse, just the truth. You people are insane and just searching all day long for &quot;something&quot; to blame Elon for. Get a life."
DW,UCnVI0xvSEvs6BqZn9ztrLaw,If he dose it again he should get boycotted no doubt no excuse.
DW,UCxtp0D5jJD6zEv02e13HojQ,"Love Trump but I have always disliked Musk. Now I know why deep down I know I did not like him. He should leave the country, Trump does NOT need him and we the people certainly do NOT."
DW,UC6ixbCJ3YlcsnoMcMLEdjPw,"I don’t see it, I feel he was excited and it’s a dumb mistake"
DW,UCVipjd0mqI26cW5l3NnsKkg,😵‍💫
DW,UC2sB0LfZuEf28-pF7GnEtbw,Don`t worry guys. He was just waving to his friends from the AfD.
DW,UC33oPK93QAnLtedIWD6c4Sg,Jeeezus that is not a N salute that&#39;s a Roman salute big difference.
DW,UCui3ncOh_lnFQNOa9grPSXw,"If this isn’t a fascist salute, I don’t know what is anymore."
DW,UCFx9KPjuJotxUZ8SSLBtr-Q,Does anybody know what trolling is?&quot;  Here is a good example
DW,UCAajeWoY-CqQG7VPiksJYjA,context is important. this is the biggest reach from the left wing ive ever seen 😭😭
DW,UCrKgQGdcBBDUcFzynnis-vg,Generation so cooked he may be a president one day💀
DW,UCxTy-_vWAGyK2C4SCwLqxVw,Well… when is the last time that we saw someone do a hand gesture like this? <br><br>It is obviously not common in today’s America.
DW,UCho20kEN5se9WvFQ-jDtL3w,Tim walz did it also.nobody cared.
DW,UC06G7PBRhNRobZIxbyfjoQg,"It was done multiple times and if he is as smart as he claims to be, he knew exactly what it would look like"
DW,UCw3m57vxZk9N4MraudsA0dw,Tesla Model SS
DW,UCZRqvpxKaS4ZufwoPPMqRwg,He said it wasn’t. He only knows and in a few weeks this will all blow over.
DW,UC-N-OPa6fUzsk_UhewfMsZQ,"У них с Трампом планы грандиозные, как и Гитлера в 1941 г"
DW,UC2BFjy44YUnwJWxL3dgf5XQ,My dad labels people antisemites so quickly it’s nuts but defends this
DW,UCmIcdC6PEzMZJrBkmFhVGFQ,I see an awful lot of &quot;Chicken Littles&quot; in the comments. The sky is falling! The sky is falling!!
DW,UC6WSpPEcWeFGzorsdLynrSg,"look up what the anti-defamation league really stands for in their history of pro-israel, pro-trump rhetoric"
DW,UCMWuVfy2nsRwni0LpJM9g6Q,Damn bro wtf
DW,UCAgOw3tUPqbZLpHUZUJhwPg,"Trump shouldn&#39;t have associated himself with this dude, could&#39;ve been better off without him"
DW,UC7oZ0X7xu5EbV1sdx1XSVNw,The fact that a salute carries a three year sentence in Germany is the issue.
DW,UC9-llTIfmjIKya7BdvRWP4w,At least he&#39;s got the ball&#39;s to do it.
DW,UCjQuiW5XM9jxmQvAv8rCG3g,"the austrian painter was a great reformer, and an anti-semite—elon is neither of those things."
DW,UCvbiWRhI_KNHqafKGU9-r6A,"This comment section reeks of desperation. Let&#39;s play the smallest clip possible not play any audio for context,  and absolutely ignore the fact that historically this is not a proper &quot;salute&quot;. If this is a &quot;n4zi&quot; salute you guys should have denounced the dab as well.. copium is strong here."
DW,UCExpKlVB5EVyT9bE7sOZ_zw,"This is why people cannot trust the media and journalism is dead or dying; we know what we saw, it was a N-zi salute. To further my point, if it was an &quot;accident&quot;, wouldn&#39;t a normal person apologize after doing something that &quot;ressmbled&quot; something offensive? Elon, never apologized because he knew what he was doing, those who saw him do it and clapped, knew what he did, and now we have media sources gaslighting the public into further ignorance and confusion. Have we not learned our history? Apparently and especially, Americans never did."
DW,UCVk35sJv2dwY3CFHAFUd0ZQ,People are blowing this out of proportion...Elon doesn&#39;t point his fingers because he thinks it&#39;s rude. That is NOT the notzi salute. You guys just want something to be mad about.
DW,UC8GC_xF5-ivnbYhzbuwqO2Q,TLDR: Yes!
DW,UCXm8djXglMmXQ6T5O6l8ZmA,&quot;controversy&quot;
DW,UCtmQEwjxl1b7xKjivaI-z7w,Full story....In Germany you go to jail for this.
DW,UCpuAVSS8Gpfu14e8ymmQu8g,Clowns 😂😂
DW,UC4L9ED4QPljnDaEY3vI3J7g,So his real name is muskowitz
DW,UC3yEhXPAakHZ1152txWrYYw,a spade is a spade.
DW,UC5c_ti-usecKrWzaoeCArpA,2point authentification
DW,UCkKMzq6b_2Zqk8ZgIA0NBGw,What &quot;hand gesture&quot;?<br>What &quot;resemblance&quot;?<br>He did what it seems like he did stop sane washing this batshittery
DW,UCuKElWCK7DL9-ViTFhYTxSQ,The world is not real right now
DW,UCBAS85q8QdoomDdwLWZ2U3A,He knew what he was doing and so do you all. To debate it is ignorance.
DW,UC9d_4M2E-kkt_K7qoUZvOfw,"Well, this is the real face, hate face from money"
DW,UCnECZj1CQLmlzznhZjS_Huw,"Guys, that was a space salute not a fascist salute"
DW,UCEmfFvWn-Vn-W1qzgkXSdoA,I think he was socially awkward as a teen
DW,UCg-4KkAKnTb_9yfnQSZLdOA,CONNECT THE DOTS WITH INTERVIEW WITH ELONS DAD where he talks about WIFE&#39;s SIDE HAS HISTORY OF NAZIE connection
DW,UC59kmg02y6MrW4DosFvSm0A,Did he not do it???? HE DID IT!!!!
DW,UCmB6ZDN1R8aeRYX0AVqwvdg,Tony Stark real life
DW,UCq9s3FpPxR0cUnSR5DdxYbA,Why are we even surprised?
DW,UCjZ_qwniGJZFPS0SxWtQHfA,Just don&#39;t mention zee bloody war!
DW,UCfAOTqePoV41HkR88cdYygg,Yes and he deliberately did it. Ban everything musk.
DW,UC_4yzTDestQfxoAd9PuxaKA,Я не удивлен.
DW,UC6vcctaddIyzh_bP-K2uX7Q,You are all insane. That was no where near close to the real salute. He literally said his heart is going out to you. Almost every modern democrat politician has done the same thing and you said nothing.
DW,UCsTvaXELrqavY2MfZ3L4LRg,lol he would
DW,UC2qsDCeTStpq_mANbTS4Avw,Check out Dr G explanes  . Body language analysis 😊
DW,UCnNSwzFw7Ah6NDO4JVzH69A,Musk looks and acts like an evil android.
DW,UCFnl4wuCC9Khci_7Wfld5Ng,False messiah and anti christ are here. Brace yourselves for the final prophecy.
DW,UCdd-aL9kEMUAQxoFscNN-PA,People just found mistake without appreciating Elon.
DW,UC_iWIbCyqGVNbpkCrUgjjBQ,"Зашел посмотреть немецкие СМИ и реакцию людей. Как ожидал, нету положительных комментариев. <br>В то время, как на русских видео с этим сюжетом, люди говорящие на русском и на украинском радуются этому жесту. Ставят сердечки и поддерживают этот жест. Хотя в времена второй мировой войны больше 20млн их соотечественников погибло от рук людей, которые пришли к ним с этим жестом. Это печально товарищи."
DW,UCHokqDHiGuA1uvshuoOS-Vg,This is dude naming children after numbers?Very soon the Alphabet people will take number 2 3 and?IDK
DW,UC14zV8FB_-vPBUZXzNuQGpw,Rasicm on peak!
DW,UCUMaVSkQXG4SGB0XY7PFgMA,"there is this german party which is pro-germans, unacceptable"
DW,UC6PQFSVv5-H0UIDeWPxGlag,What do you expect from a Dutch family who supported apartheid in South Africa?
DW,UCQVSRUfrGsT3-z1glMKz37Q,No-one can know the intent of this gesture? Can we stop denying the facts for once?
DW,UC-AmCJq1tX84orZ4mZwSBJg,"Polakom źle się kojarzy ten salut, niepowinien tego robić w takim miejscu jak podium , prezydenta USA."
DW,UCW9CFU5KwHF1RsQdRtnUikw,people say it is a roman salute but wasn’t the one the Germans used adopted from the fascist salute that was inspired by the roman salute hence why they all look 95% the same. this just seems like a way to have plausible deniability.
DW,UCuP7ulhZn0gfnNHhnMUujxg,What u mean by pro-russian? Did i heard it right?
DW,UC4uqsCBdA5oy3bT0blFbXmw,I smell desperation
DW,UCecj2xdDR-m3iydg-nNMXWg,"Wow,  the media just continues to discredit itself right into oblivion."
DW,UCp1zQJmp7A1job61Ad4Eg0Q,Thats whats germans love the most❤
DW,UCQyXbPzFOp1EEVIFACps8Yw,"He&#39;s a spaz. That&#39;s it. If you believe anything else, you&#39;re being gaslighted."
DW,UC8ZwEV7pJDhvXFxaGI_UFxA,"<a href=""https://www.youtube.com/watch?v=48gTx8MpRmI&amp;t=85"">1:25</a> fascinating how the ADL still keeps this image, while actually just being a defamation army these days. If he wasn’t a billionaire, they would throw every name in the book at him."
DW,UCg70Bmu3yL1nSI0Zv3_Il2A,😹😹😹<br>Looks like a MEME Salute to show media he&#39;s trigger baiting them🙃😜
DW,UCcpm9LDvmoaQn9pf-YvUc-w,A Freudian slip one might say
DW,UCjLjUyt_PsABi7MZBfJl90Q,It was too stiff to be a kind gesture. It was militant!
DW,UCgMZH_HmkOw-ubY4AbaMIUg,"Oh my god people. Stop showing videos out of context. If you would have played the full video, you would have seen and heard Musk say, “My heart goes out to you”. Now tell me this. If you were in front of thousands even millions of people, how would you show the sign of your heart going out to you? Whatever situation fits your agenda, videos taken out of context are seriously in danger of being in the wrong hands. From an unbiased perspective, it was a my heart goes out to you sign. I am not biassed. I say what is seen without media influence. Stop being ridiculous. And stop trying to catch the people you don’t like on anything, hoping they will get some backlash because you know yourself that what you are whining about is completely opinion fueled  cowardliness and shows that the only thing that matters to you is what the media has told you from Snapchat to TikTok you were showed something and you believed it. Now you can’t decipher between the truth and your truth. Use your brain people grow up!"
DW,UCATsL7kwIZfBrp23DsV41QA,"For those of us who live with and have worked with people who have autism, the gesture was just a manifestation of joy and strong emotion in a strong moment. Shame on corrupt media who want to make this something it is NOT!"
DW,UCslOtte1SG_JFkcbm5_bDYA,That’s absolutely wild 💀
DW,UCnnxLJ-tz3aYESfbjaOxR5g,Can we now start serious investigations into every punt returner who ever signaled a “fair catch”?   Some of those look a little sus!
DW,UCJwW1H1ukmvBXgT5uFB6CUg,You need to stop doing that type of thing. It can be hazardous to your well being no matter how rich you are. Don&#39;t do it. Just stop. Please
DW,UCSzH21p0yexBK-SYdyDwxpw,who cares?
DW,UCZ0Me0gfYkqYSeKp6mrcDPg,Roman empire arrogants showing off while the fire eating entire city and people
DW,UCVic8INgT0tQVNxO5l9MKzQ,"Out of all nations, yall DW, yall should know better 😂😂😂"
DW,UCWJPlIxmgSukyMPyfx0FcQA,Of course it was!
DW,UCV9X3F2dFVX-ym1CTPeDMkA,The Biden Administration was much worse 😭🤣
DW,UCeadhz3deeGji3TtsLFwo1Q,"As a German, this is not only embarrassing, but just outright pitiful."
DW,UCxF1n0Z3Tzc85WsI2xHDH8A,"Gesto nada haver com saudação nazista, saudação nazista é braço direito à frente e palma da mão virada para baixo."
DW,UC4lDAl2HK1rlj8_g0h5MRLA,"The motion,speed,energy,his facial expression,and finger positioning sold me. I haven’t witnessed a supposed “loving gesture” like that ever before in the states. Maybe awkward for us, but definitely Intentional for him. We can all see what it was."
DW,UCLQ8_t2davPVk7y6qV8TaCg,If people really believe this then I guess they should flee to Mexico or Israel or something.
